epoch,loss_C,loss_G,epoch_time_sec
154,-0.14881087596112108,-0.10159410663602993,8200.862447399995
155,-0.1603494008456139,-0.36832700642222105,8251.326318600011
156,-0.21686259508132935,-0.8066447018308842,8302.007340100012
157,-0.19258436461712453,-0.928470234921638,8344.457893300016
158,-0.1898310574572137,-0.8317446619906324,8366.826510300016
159,-0.1403256012531037,-0.8284976784219134,8388.095365999994
160,-0.11246532394530925,-0.858425769907363,8411.607805700012
161,-0.13994464372066742,-0.6340630142374876,8434.997559200012
162,-0.1844436466741435,-0.06890013235759862,8470.018893500004
163,-0.15024550528285352,-0.11561110817748023,8526.683346000005
164,-0.1337082085615777,-0.12700720947691577,8582.8995459
165,-0.15423511493079206,-0.09161218954844677,8639.733891900018
166,-0.1581431155762774,-0.08473573671059406,8696.085534600017
167,-0.14497185335514393,-0.09207881716020563,8753.803848300013
168,-0.14491512881948593,-0.10143448968338681,8777.309578100016
169,-0.14012094682201426,-0.12329132090659535,8797.911762000003
170,-0.13649716720936148,-0.18842423166782457,8818.749960799993
171,-0.14576720615650746,-0.8488695942341014,8840.558305100014
172,-0.11497169215628442,-0.8289682288119133,8862.2772367
173,-0.12995162091990733,-0.7612358781568548,8883.989344400004
174,-0.16252833283327994,-0.7999302367818483,8905.813839200011
175,-0.10649381737759772,-1.077335191026647,8927.429051100014
176,-0.16286027650249765,-0.2644261931584395,8948.470625799993
177,-0.16307600707053505,-0.16538138538301783,8968.235048800008
178,-0.1327674335368136,-0.45532426529742304,8987.750432600005
179,-0.1335074380801079,-0.9015616881086471,9028.372598699993
180,-0.10532022638523832,-1.2391856672916006,9095.339651200018
181,-0.14428306845591424,-0.4296432382387525,9159.058514000004
182,-0.1528154609067009,-0.4942186299518266,9223.104769900005
183,-0.13606049453958552,-0.5400630037121951,9287.138957599993
184,-0.13289317297174574,-0.13421851759677397,9353.046537499991
185,-0.13936227439248816,-0.6282179118589835,9417.6268997
186,-0.08459824171472104,-1.2815015833428565,9483.777061
187,-0.10636482407437994,-1.0356988272768386,9549.190491899994
188,-0.12634448956935965,-0.9092551719635091,9619.583116399997
189,-0.12371337517778924,-0.9211133452171975,9682.39493390001
190,-0.10492287208425238,-0.8544840969303821,9744.957722399995
191,-0.1377840670784737,-0.26250551874907885,9807.534034700016
192,-0.13675813462188904,-0.20069453263794013,9871.380604000005
193,-0.13762717474965339,-0.3763700710530294,9943.074062300002
194,-0.129960463991032,-0.1248241524033724,10011.90511230001
195,-0.11861484336092117,-0.7027479868728984,10074.701453999995
196,-0.12265667466407126,-1.060590362168373,10137.467130500008
197,-0.10347090095281601,-0.8912580278008542,10205.70433420001
198,-0.07602251013542743,-0.9757945023952647,10267.9233045
199,-0.05848888606467145,-1.5374883476724015,10333.980437899998
200,-0.03998118978865603,-1.5974218256930088,10396.865974000015
201,-0.04201056408755323,-1.1062273548004475,10462.7182761
202,-0.04017345040402514,-1.229866199036862,10529.77581620001
203,-0.036466114622481324,-1.1526434918667408,10595.00740860001
204,-0.03986861434388668,-1.167370322283278,10650.79849440002
205,-0.030699673155520826,-1.243120709505487,10721.699010500015
206,-0.22175352494767372,-1.836000346701513,10774.911348399997
207,-0.137601235648419,-3.3710731890607386,10800.083510299999
208,-0.0480350357420901,-2.62012781133043,10849.914614900015
209,-0.11479841252590747,-3.030816368853792,10908.048033800005
210,-0.13055945731540944,-1.6790021593840991,10967.31568910001
211,-0.24747557169579446,-1.6107351976426991,11026.13534410001
212,-0.19542299642366298,-1.466386254131794,11085.592036599992
213,-0.17351652744285603,-1.8728258993793676,11146.028224000009
214,-0.08573397169721887,-3.2144311955634586,11174.112045100017
215,-0.10332959225837221,-3.163537748823775,11199.151010300004
216,-0.09860503550539626,-1.2755669928611593,11225.048787000007
217,-0.10042326351429554,-0.3606710207272083,11250.1098681
218,-0.21032010103793855,-1.0030004303149402,11276.041427599994
219,-0.1688725832168092,-3.260998595521805,11302.25620840001
220,-0.08094631519723446,-3.1560303023520935,11329.186550000013
221,-0.0854411433098164,-3.4381333488099117,11355.467308799998
222,-0.07449202583270505,-2.29566913943817,11381.719892299996
223,-0.1929413972446259,-0.40542329135251803,11407.50344890001
224,-0.20981663537786363,-0.31385465939628315,11433.756799399998
225,-0.23566985089728174,-6.015642662251249,11458.6575036
226,-0.23455079991766747,-7.839360257412525,11490.787846499996
227,-0.18951415021368798,-6.4079534104529845,11513.267805200012
228,-0.19810130002650808,-6.268284673893706,11534.737468200008
229,-0.2065530219388769,-0.6420199529347109,11556.993584200012
230,-0.20586854671544216,-0.25896403378945715,11581.102495400002
231,-0.19440122049539646,-0.5062727272193482,11605.3061016
232,-0.23184958090173438,-0.23534794430783454,11627.955293600011
233,-0.16173562722320253,-0.20310438576828133,11650.424185300013
234,-0.18927598615276053,-0.17077335736496335,11674.897924199991
235,-0.20647975868367135,-0.19952094215265614,11701.482826599997
236,-0.17200249466807285,-0.153902277709084,11726.323885599995
237,-0.18718124916261816,-0.15408028347932912,11750.2331365
238,-0.18453043868567082,-0.1421954494904717,11775.869280700019
239,-0.20193034882241107,-0.2658851875348928,11800.33786
240,-0.1706910235133577,-0.2360402507667846,11824.991152500006
241,-0.1741390033985706,-0.2906091689929723,11848.965378499997
242,-0.17164959714133687,-0.19975761768031627,11871.734553799994
243,-0.1750576661114997,-0.17743483294604068,11896.507340000011
244,-0.1636219085277395,-0.1455586317678953,11948.684098900005
245,-0.17132097159928464,-0.4495482292858527,12018.505869899993
246,-0.15775118615399017,-0.44242744481468455,12083.756573199993
247,-0.2225984176929961,-3.665732589681098,12140.503404200019
248,-0.2249980534898474,-6.72431186818062,12190.0702361
249,-0.19307829065525786,-5.6604117109420455,12246.499482300016
250,-0.15816888322221473,-8.270159984142222,12302.286245800002
251,-0.16000165959621998,-7.418799514973418,12358.380321200006
252,-0.16656182943506445,-5.739987883669265,12414.266265200014
253,-0.131046324892247,-5.62958138394863,12471.115672600019
254,-0.1490809182917818,-6.021596510359582,12526.5654393
255,-0.1319724513114767,-5.910889847735141,12585.608360100014
256,-0.13911530170034855,-6.474463635302604,12644.585957000003
257,-0.10309679733945969,-5.077023861256052,12706.161762300006
258,-0.14390751493738052,-6.327706856423236,12760.664271400019
259,-0.11696125821864352,-6.848956526593959,12817.604255800019
260,-0.121027767708961,-5.462380702952121,12881.391418100015
261,-0.12915602481111568,-5.929047578446409,12945.653499100008
262,-0.12445831339410011,-5.374232710168717,13007.345881100016
263,-0.1330554960129109,-3.963035002287398,13067.208639699995
264,-0.11150907952100672,-0.1292960128578496,13130.223892800015
265,-0.16369922353549207,-0.5835881974349948,13192.905161300005
266,-0.17327151603204138,-0.20507700169815662,13254.3912097
267,-0.17692918899211477,-0.19736983706342412,13316.290500800009
268,-0.17261838598454252,-0.5212917029595082,13380.089102099999
269,-0.15526236211999933,-0.21361116575934191,13440.369790199999
270,-0.15861162263662257,-0.15315454992604383,13499.96354680002
271,-0.17627237449935143,-0.17606186771844612,13559.88354890002
272,-0.15523627593162212,-0.1435123801469169,13622.425943300012
273,-0.16581723715396637,-0.16879805277715973,13677.442749000009
274,-0.16738018687735212,-0.15446638385666178,13747.559963800013
275,-0.16225825152181564,-0.1999221109359109,13816.191221200017
276,-0.15300481207510258,-0.22202215511946286,13852.335397599993
277,-0.13341086731629168,-0.3414654725696892,13885.583501400019
278,-0.14994895995931423,-0.3149391414320215,13913.267950900015
279,-0.14192250888398353,-0.2601672234053307,13941.567986700014
280,-0.14723436863181438,-0.23399037790900848,13971.174306100002
281,-0.15380894862590952,-0.24152260948210322,14000.401152200007
282,-0.1437697933360617,-0.5215673696447877,14028.757506900001
283,-0.14035729368633412,-0.21016906992472867,14055.741842599993
284,-0.1463331824445978,-0.2604828689049216,14085.420340200013
285,-0.14383495388829962,-0.4194540271555331,14114.97932080002
286,-0.20130603810574146,-4.938735831037481,14145.131363499997
287,-0.19527305136335657,-6.511415292861614,14175.4476746
288,-0.17317580618756884,-6.646151471645274,14203.594505999994
289,-0.16347349572688974,-6.075875327942219,14231.272021200013
290,-0.11351173725533993,-6.458395966063154,14260.813932199992
291,-0.13547365614708434,-5.860972172655957,14290.68247140001
292,-0.11021664183190528,-4.885958479820414,14319.922234500002
293,-0.11795442773940715,-5.538403748451395,14349.729718899995
294,-0.10039940012262223,-5.930619211399809,14378.653622100013
295,-0.11183463167636952,-5.2516400129237075,14406.601676399994
296,-0.0990046746680077,-5.970927537755763,14435.895440199994
297,-0.09305198040414364,-6.152184072961199,14466.38821450001
298,-0.11412856710718033,-5.763363261933022,14497.525448100001
299,-0.1163634001955073,-5.654392920149133,14528.851685700007
