epoch,loss_C,loss_G,epoch_time_sec
126,-0.06824838194444077,-3.0753551911491193,5551.122830200009
127,-0.049351607836973566,-1.6608645477618125,5590.465268500004
128,-0.062414347727709554,-1.9967799781065092,5629.7101693
129,-0.01588622690396888,-0.16032782364994097,5669.8006677000085
130,-0.07239162710104098,-1.2305328002773417,5709.5359496000165
131,-0.05703274854012072,-1.7150642101420586,5749.001847000007
132,-0.013732688050709173,0.3206936246824703,5788.412584800011
133,-0.05258045702862905,-1.8731105608671015,5828.241213200003
134,-0.010507424602281056,0.20758571818188976,5867.626327100006
135,-0.0303551556623932,-0.40598300031856943,5906.8950621999975
136,-0.02396889085323413,-1.017062433421421,5946.349177700002
137,-0.04406195787726832,-2.0827715012546717,5985.602695300011
138,-0.035155268734011216,-1.4863248560771243,6025.295224300004
139,-0.024577784954236626,-0.738482075694726,6065.451110000024
140,-0.03962255314405539,-0.8935473895068767,6105.366840700008
141,-0.021481071171094615,0.4640962018260061,6144.580714700016
142,-0.0663425628072036,-2.009519963892602,6184.045673300017
143,-0.01932095525615505,-0.23809404248621927,6223.483240500005
144,-0.02971625570009258,-1.2790168275012137,6262.782790600002
145,-0.02500793289965086,-1.1291412847207936,6302.246401100012
146,-0.053853586050612266,-2.813197136092097,6342.199655100005
147,-0.015075005197387213,-0.2387525159185494,6382.702258500009
148,-0.009190934762926593,-0.014476905360436642,6422.387518400006
149,-0.05474996376697299,1.864454362364495,6462.120274000015
150,-0.040235961277855996,0.35765840657013676,6501.759498500003
151,-0.035687466066872786,0.943270237786747,6540.740187100018
152,-0.04397327166848949,0.8124826138944371,6581.107883600023
153,-0.06333350507435259,1.388142665045888,6620.742075200018
154,-0.03821817111652861,0.8940772806504753,6659.987800600007
155,-0.03352076279591205,0.2684361588229477,6699.206492600002
156,-0.07463910769321708,1.4224499261507124,6738.493314499996
157,-0.033509420374604956,0.8432730190611796,6777.985113600007
158,-0.025983584947191052,0.845573241937844,6817.278793500009
159,-0.0194236727611128,0.2992783644254496,6856.908538700023
160,-0.031534388448908005,0.8749136140163956,6896.609349000006
161,-0.03482332949175128,0.7133140673747719,6938.294492700021
162,-0.03467948447619039,0.845879563835384,6970.403111799998
163,-0.04319995127713629,0.9093589130193312,6999.962287600007
164,-0.05406713578850031,1.276542664160515,7029.467528700014
165,-0.020250565264779113,-0.18496580163775478,7064.0001362000185
166,-0.03726126672283037,0.5522356590998025,7100.070584100002
167,-0.0592986813977734,1.0396989721840602,7136.38900700002
168,-0.008947301163538687,-0.2964218373833371,7172.408865400008
169,-0.00714954913282064,-0.31223406156560757,7208.8122936
170,-0.009077734890030378,-0.20878815647764273,7248.7125350999995
171,-0.07401199333671568,-2.5872064338945377,7289.831423700001
172,-0.024754745328526017,-1.2367415786935252,7329.886436300003
173,-0.018049399325870342,-0.31102769443395933,7368.541734400002
174,-0.014497135675498355,-0.2762353955807764,7407.571742700005
175,-0.018168600958221946,-0.26788540626528545,7447.106441500015
176,-0.0752716191130867,-3.638577166045192,7486.464026200003
177,-0.02596712682459718,0.18060015613979685,7525.39113980002
178,-0.0500274335022277,-0.8717734556901319,7563.901845000015
179,-0.048346603025140156,-1.5838281832603631,7602.660454600002
180,-0.03475487797594528,-1.0600039326448811,7642.488230800023
181,-0.024220168118132775,-1.033846783709885,7680.869168800011
182,-0.006442128111924063,0.058141193344696626,7714.816925300023
183,-0.05310785868532781,-2.184671017657052,7742.69340660001
184,-0.012066396104016983,0.08050847522267052,7770.958050400019
185,-0.04471097743299517,-2.0572969443139946,7799.714604000008
186,-0.005434377455457386,0.10671749193149843,7828.149108100013
187,-0.05495529208078619,1.738213599783985,7856.560125400021
188,-0.08303427698973344,1.677951409789259,7885.656608000019
189,-0.056674443784136094,0.9722706508914084,7915.405994000001
190,-0.021856520902802313,-0.11711515507934842,7944.571640900016
191,-0.015696756549672022,-0.1832483583259017,7975.653093600005
192,-0.027933856735685107,0.3422194865109252,8004.295814700017
193,-0.006738134209902635,-0.3108761307022878,8032.627602100023
194,-0.023898837326872927,0.059035997754379885,8063.492632300011
195,-0.02964518590808423,0.4993825494409797,8092.318983300007
196,-0.04127395719980825,0.17143090259530017,8120.131713300012
197,-0.03758499865605831,0.5996020742074482,8158.265412000008
198,-0.0071710773876735145,-0.42286086848168486,8194.281257800001
199,-0.01014081905188877,-0.22236027842613934,8230.184141400008
200,-0.05085227771256087,0.9996947546545139,8267.128213000018
201,-0.04820333959749227,0.1989227934392479,8303.246389000007
202,-0.01112041003477853,-0.5797922324969061,8339.377095100004
203,-0.016089117070679854,-0.1544222455781533,8375.405480700021
204,-0.08952562281794137,-3.7663559119439505,8411.582140600018
205,-0.0812870685039942,-1.4249172265370087,8447.68687820001
206,-0.15885363399787847,-0.23191153523246588,8483.744244000001
207,-0.1631579328185396,-0.14246840201326208,8519.764597700007
208,-0.08028028450391468,-1.0464430204505148,8555.471508100018
209,-0.03613853250840691,-2.0664969521672973,8592.759918900003
210,-0.054012728829198935,-2.4009855216039395,8629.57720900001
211,-0.008596885129203723,0.01401453205485588,8665.215629500017
212,-0.002810487181428036,0.029085046123931698,8698.23035160001
213,-0.02472343006606168,0.4944665908350794,8731.226029000012
214,-0.011766484077138178,-0.2161923420132954,8764.086127600021
215,-0.022080756906769486,0.338048937706662,8797.101315900014
216,-0.005717114629204085,-0.35153663714827377,8831.089485900011
217,-0.04139494722180847,0.28718379412396455,8864.122238700016
218,-0.009914068849102012,-0.46963738186010867,8897.203169300017
219,-0.026158648887788183,0.43270847013593516,8930.714264800015
220,-0.026196817007821314,-0.5101860409996201,8968.825249800022
221,-0.03206402612760711,0.5304144733815765,9006.745305600023
222,-0.009658319250132436,-0.11085831142315614,9044.248356600001
223,-0.004787620355381069,-0.34237071459711804,9081.573064700002
224,-0.0194297513891774,0.19984186085651934,9118.954870400019
225,-0.009717687205679571,-0.5765767613116072,9156.221570099995
226,-0.01344432624043035,-0.05953624917130703,9193.308846200001
227,-0.05942013786355061,-1.9685935851242116,9230.059677400015
228,-0.004566926419584037,0.0292179790198374,9267.386384400015
229,-0.0407284032377198,-1.678186045418968,9303.656805900013
230,-0.019701420972501035,-0.5069205326470994,9340.431584000005
231,-0.031679568190012435,-1.02402163164289,9376.591174000001
232,-0.01632997343427877,-0.2626924961725913,9413.079651100008
233,-0.08240370881090413,-2.0448995244447645,9449.576520300005
234,-0.1380311784582701,-0.17200713554858418,9485.86732270001
235,-0.14631802869761096,-0.21725452431504413,9522.583044800005
236,-0.110462717655232,-1.182590053515332,9558.697306900023
237,-0.04315280098078856,-2.494993022096945,9596.286925000022
238,-0.005939788069091499,0.03440416333621054,9633.366548300022
239,-0.012021399055183036,-0.30411315703146985,9669.670449099998
240,-0.005603289982443337,-0.020936698178982367,9706.374390200013
241,-0.03087720422348234,-1.0751627769662755,9742.61850750001
242,-0.05262636869415037,-2.4845735219601135,9778.669641300017
243,-0.01400776619016171,-0.395337209528459,9814.777051800018
244,-0.037070308775424575,-1.3209880861376266,9851.17013350001
245,-0.007465776657935843,0.14001740138483312,9887.128516099998
246,-0.022021042744218032,-0.49703812470405434,9923.110392800008
247,-0.01615709376199715,-0.19539322032392628,9960.338248000015
248,-0.06578295441912309,-2.972645927262284,9996.94975910001
249,-0.04162289311708227,-2.0807785743843517,10033.358908099995
250,-0.005531610391025286,0.09132291757658537,10069.954348700005
251,-0.03856796882023959,-1.5715916950358892,10106.437755699997
252,-0.0258962617584391,-0.9818066309254839,10142.560449600016
253,-0.009876944568392429,-0.13976234383186076,10178.777843899996
254,-0.013460624436123062,-0.3150430551242592,10215.499013299996
255,-0.05066067143035596,-1.9736656385825386,10251.967069000006
256,-0.013479986616960371,-0.32715695572377584,10289.774627000006
257,-0.005839709171663914,0.291261468094581,10326.533614200016
258,-0.01854064039685436,-0.4631236433289818,10363.216508500016
259,-0.030462862664797922,-0.7514349462331406,10399.697871400014
260,-0.05072788022744503,-2.1579938420295113,10436.675686300005
261,-0.027446334976067483,-0.5198485617285599,10473.449532500003
262,-0.04024372007022661,-1.0780601156498197,10509.964194400003
263,-0.013391921957081028,0.27826736224437953,10546.384539699997
264,-0.013826998582145552,-0.039332749536519114,10582.61364700002
265,-0.006804287137547091,0.05897976706888693,10618.874799600017
266,-0.06534914448063002,-2.7188723757942475,10656.901190900011
267,-0.046891933296129965,-1.7117513946782765,10693.534521000023
268,-0.020772753992397933,-0.22873050328453323,10730.72502480002
269,-0.036050632084086376,-1.4946670842243792,10767.75412290002
270,-0.030506405826094055,-1.477195817184871,10803.785618099995
271,-0.009381388978703,0.14910074974348678,10840.922666400002
272,-0.02064956941667682,-0.41549976625671386,10877.780504199996
273,-0.026693044523837597,-0.40258920795595976,10915.808762400004
274,-0.015236429393148499,-0.0585663397111364,10953.220148200024
275,-0.03047605031279168,-0.7362796735526846,10990.64702840001
276,-0.005014687618399575,0.11134058034825903,11028.305552500009
277,-0.023102487750780352,-0.7333629330786974,11065.710022200015
278,-0.007437056142574688,0.1446664268925373,11102.8928993
279,-0.006798404389505844,0.1600222301749842,11140.31079290001
280,-0.05801863535406636,2.185757639829684,11178.094288799999
281,-0.06596833355456734,1.306337260491853,11215.14236680002
282,-0.044688407835195156,1.1082744123295014,11251.855766699999
283,-0.0403941608316549,1.1080782453098625,11288.878189700015
284,-0.04713953662294346,1.5568110442224905,11325.5911892
285,-0.04083555269875189,0.4858398703597129,11363.63803610002
286,-0.022764184550126035,0.5808030356253896,11400.481186699995
287,-0.020982713672989754,0.29177020741318827,11437.204844699998
288,-0.020848824015842364,-0.041900035704914004,11473.713323100004
289,-0.017544931490053692,0.3726837230292258,11510.698973699997
290,-0.04503769524105544,0.9220709055552938,11547.726416300022
291,-0.015074104122293276,-0.5831642178828512,11584.131256000022
292,-0.034210477730004005,-0.6163978489280404,11621.914154099999
293,-0.024941931782103677,-0.5794570192827214,11656.912905200006
294,-0.06565030181490288,-2.959166386827473,11684.403923000005
295,-0.0121867363010275,-0.510910162809558,11711.896352500014
296,-0.04879293882889725,-2.237256081545475,11741.297430400009
297,-0.030126755959840854,-0.8030400336868981,11768.911192900006
298,-0.04617603902381334,-1.2942215926937266,11796.505734300008
299,-0.04102246568703067,-1.2277710070488042,11823.8480461
