epoch,loss_D,loss_G,epoch_time_sec
0,0.007630106484338612,6.2375818564693555,58.34963180000341
1,5.315939226521436e-05,9.354188018262006,115.37766790000023
2,1.7790862371695966e-05,10.364837166597086,175.14862449999782
3,6.719900276467538e-06,11.310463973454066,232.1870940000008
4,0.01702961109227789,7.19678898889627,302.794160700003
5,0.002651871751814183,6.390179721022974,380.26358600000094
6,0.03439789049690768,5.973121596392054,458.5913333999997
7,0.022093160265087605,5.133445763321065,536.7123131999979
8,0.041453008970885136,5.054302081688126,614.4456570999973
9,0.033294870476446935,5.013711602194731,691.7369474000006
10,0.042590540196341495,5.1993362024140515,769.767709300002
11,0.05246439979506978,5.150235933472098,847.7359552999987
12,0.04430701631058786,5.19389745637552,926.0308309999964
13,0.0591571328946566,5.276068671679954,1001.7701013999977
14,0.028076150829641662,5.317755602824408,1071.7560840000006
15,0.04436891790139856,5.527523697058021,1127.8301194000014
16,0.057309579377475654,5.498480791412691,1187.8727016999983
17,0.030309300140432045,5.506934722095156,1246.8917048000003
18,0.02849035899413984,5.77981482436662,1303.1410804999978
19,0.04307254346093532,5.811723886776581,1372.6961537000025
20,0.029156237513125776,5.976445105030084,1450.2064441999973
21,0.02599127888098669,6.210343659051191,1527.9800130000003
22,0.06563626783747308,6.3897402682411135,1606.419105699999
23,0.03167969848824613,5.8720355416411785,1684.3624781000035
24,0.009507245940294291,6.538297348439312,1762.7448698000007
25,0.07113877326316599,6.091786441327667,1839.0466761999996
26,0.010907524361658389,6.408139097919342,1914.7611746999974
27,0.10741900683724201,5.0158076178290445,1991.230570599997
28,0.029364648475639347,5.3410328916395144,2068.3538765999983
29,0.05860611111638563,5.752634146574463,2145.4364669999995
30,0.019364322616365243,5.875153793454933,2222.5657850999996
31,0.021771315286911008,6.2024216430782,2296.9497784999985
32,0.06275435292925527,6.57886664267542,2374.1330395999976
33,0.015249560969739732,6.3436226715157025,2450.9548368999967
34,0.009033557703358128,6.8063487376231375,2529.4156110999975
35,0.027633319082764236,6.838093969009832,2607.3261673000015
36,0.06638299886812159,6.484298387703213,2683.9090295999995
37,0.02111809556511467,6.003073664108065,2760.7552448999995
38,0.021922588388352142,6.461195936080998,2838.6188358
39,0.024238400308088635,6.757843989044873,2915.391389299999
40,0.010619206732557987,7.355286406555664,2993.6338296999966
41,0.026209461477536486,7.508154394275852,3072.7399510999967
42,0.02427908654756862,7.098106194533773,3150.247939599998
43,0.009465556152151037,7.421393433232297,3227.3323764000015
44,0.024923702826346657,7.132788038711304,3304.0781970000025
