epoch,loss_D,loss_G,epoch_time_min
0,0.0587975368339647,3.5369960016392645,0.3178698083334893
1,0.0075754641584972,4.61128187686839,0.6209669816666671
2,0.0011355124550197,6.289443961610186,0.9530474250001134
3,0.0003675202576522,7.328472393117052,1.247979420000047
4,0.0002270402205969,7.809169972196538,1.5446962999999718
5,0.0001318249376825,8.359380795093292,1.8479634933333728
6,8.515855133350186e-05,8.789228386574603,2.1516834633332715
7,6.30872302900435e-05,9.094343408625177,2.4415212933333046
8,5.174517670851895e-05,9.323893413137885,2.7326009133333478
9,3.807618804591797e-05,9.658390584905096,3.097014626666835
10,2.8296310383085893e-05,9.932546680531605,3.5017502116667547
11,2.323767781645268e-05,10.102530093903235,3.9133095666666735
12,2.329229047315126e-05,10.05657624589636,4.322410331666712
13,1.847269654814575e-05,10.281826867448522,4.733118950000062
14,1.3456319972279512e-05,10.600408769161143,5.092484958333322
15,1.0357054963335149e-05,10.8650383157933,5.408356735000173
16,8.239136632061886e-06,11.100646696699426,5.70861181500004
17,6.79133262700758e-06,11.29686362083922,6.074195838333495
18,1.4078580832264902e-05,11.085173265984718,6.467844418333455
19,0.2941163955058499,9.100170187185022,6.858185154999955
20,0.0091146969375141,6.615814156227923,7.247186933333434
21,0.0078534938444561,5.704313742860835,7.612010901666751
22,0.0042631021383753,5.931186669938108,7.986136266666775
23,0.0030196935344645,6.243361710487528,8.301934926666824
24,0.0022351436331828,6.533795902576852,8.620371606666838
25,0.0015045046999535,6.8934677773333615,8.972616405000007
26,0.0015233875901259,6.885665144818894,9.39070132333339
27,0.0015954629879722,6.91624827283494,9.779991820000093
28,0.1463578335821945,6.846512670085786,10.177205666666607
29,0.0829010583103654,7.230535249507174,10.567893365000055
30,0.01221500089828,6.201130844684357,10.947646531666638
31,0.0157503361060739,5.005809157959958,11.283921091666707
32,0.0161668491648866,4.762444585434934,11.604203996666667
33,0.0128980190235566,4.876975280680555,11.939014806666819
34,0.0115174008533358,5.033287638806282,12.344773781666785
35,0.0129510127523161,4.990207341376771,12.742277691666823
36,0.0158995267717128,5.042418532675885,13.16233651500006
37,0.1382782440256089,4.806264519691467,13.565740801666834
38,0.1143611568164952,4.9596106052398685,13.967464403333482
39,0.0744772950068433,4.068658065288625,14.294267905000016
40,0.0777695292250273,3.966463790041335,14.61957611500014
41,0.0542212455513629,3.939400486235923,14.966537870000078
42,0.0499808009238319,3.959790208491873,15.36066253666674
43,0.0481376101282682,4.216028278431994,16.060110388333367
44,0.0388244902675456,4.429183552112985,16.788708558333504
45,0.0413055549791835,4.538113796964605,17.50826733833334
46,0.0312791647627315,4.570107252039808,18.31825922666661
47,0.0338703862728273,4.723401641845703,19.07355457833328
48,0.0707080476620095,4.759910337214774,19.40341076833332
49,0.0307494111596903,4.745965817634096,19.74671399500003
50,0.0285468825357074,4.682602344675267,20.111701276666768
51,0.0323748197485791,4.709442344624946,20.408977476666767
52,0.0754205296648309,4.850147261010839,20.771850293333408
53,0.027844794914919,4.807171655208506,21.13429618500013
54,0.0365594132347626,4.905720027964166,21.483620663333326
55,0.1217615586011967,4.788732284941572,21.860164915000016
